분류명,번호,예전주소,현재주소,경도,위도,업데이트일시
30200CTVPOC33815353,029.만녀동주차장,만년남로11번길 76(만년동 66 / 만년동공영주차장),만년남로11번길 76(만년동 66 / 만년동공영주차장),127.3720221,36.36608175,2015-05-19 11:36:41
30200CTVPOC33815400,030.전자랜드뒷쪽(탄방한샘교회앞 주공가기전),"도산로 419-17(탄방동 75-2 / 전자랜드뒷쪽, 해오름빌)","도산로 419-17(탄방동 75-2 / 전자랜드뒷쪽, 해오름빌)",127.3954949,36.3409003,2015-05-19 11:36:41
30500POCCTV38571356,131.금성초#1,,,0,0,2015-07-09 12:38:52
30500POCCTV38571325,132.금성초#2,,,0,0,2015-07-09 12:38:52
30500POCCTV38571403,133.대덕초#1,,,0,0,2015-07-09 12:38:52
30500POCCTV38571434,134.대덕초#2,,,0,0,2015-07-09 12:38:52
30500POCCTV38571465,135.대덕초(도룡분교)#1,,,0,0,2015-07-09 12:38:53
30500POCCTV38571512,136.대덕초(도룡분교)#2,,,0,0,2015-07-09 12:38:53
30500POCCTV38571574,137.어은초#1,,,0,0,2015-07-09 12:38:53
30500POCCTV38571606,138.어은초#2,,,0,0,2015-07-09 12:38:53
30500POCCTV38714924,139.자운초#1,,,0,0,2015-07-09 12:38:53
30500POCCTV38714955,140.자운초#2,,,0,0,2015-07-09 12:38:53
30500POCCTV38715017,141.전민초#1,,,0,0,2015-07-09 12:38:53
30500POCCTV38715048,142.전민초#2,,,0,0,2015-07-09 12:38:53
30500POCCTV38715095,143.문지초#1,,,0,0,2015-07-09 12:38:53
30500POCCTV38715126,144.문지초#2,,,0,0,2015-07-09 12:38:53
30500POCCTV38715158,145.가장초#1,,,0,0,2015-07-09 12:38:53
30500POCCTV38715189,146.가장초#2,,,0,0,2015-07-09 12:38:53
30500POCCTV38715267,147.내동초#1,,,0,0,2015-07-09 12:38:53
30500POCCTV38715282,148.내동초#2,,,0,0,2015-07-09 12:38:53
30500POCCTV38834498,149.도마초#1,,,0,0,2015-07-09 12:38:53
30500POCCTV38834545,150.도마초#2,,,0,0,2015-07-09 12:38:53
30200BITBIT000000318,효동현대아파트,동구 효동 135 효동현대아파트 입구옆,동구 효동 135 효동현대아파트 입구옆,127.441972982,36.3182447852,2015-05-19 11:36:37
30200BITBIT000000319,자양동,,,127.4486125,36.3405798364,2015-05-19 11:36:37
30200BITBIT000000321,판암테크노타운,동구 판암2동 239 판암근로자아파트 앞,동구 판암2동 239 판암근로자아파트 앞,127.46157756,36.3221380614,2015-05-19 11:36:37
30200BITBIT000000322,은하수네거리,[환승]한국투자신탁증권앞 / SK주유소옆,[환승]한국투자신탁증권앞 / SK주유소옆,127.378424897,36.3505465629,2015-05-19 11:36:37
30200BITBIT000000323,동부네거리,,,127.440471619,36.3502199958,2015-05-19 11:36:37
30200BITBIT000000324,중앙시장,[환승]원동 49-2번지 현대종묘사앞/대전관광호텔건너,[환승]원동 49-2번지 현대종묘사앞/대전관광호텔건너,127.433462076,36.3291082001,2015-05-19 11:36:37
30200BITBIT000000326,인동현대아파트,,,127.438766062,36.3199238151,2015-05-19 11:36:37
30200BITBIT000000327,남부소방서,서구 도마2동 312-198 띠울석갈비 버스정류장 옆,서구 도마2동 312-198 띠울석갈비 버스정류장 옆,127.37235111,36.3103254227,2015-05-19 11:36:37
30200BITBIT000000329,남부소방서,서구 도마2동 190-31 띠울석갈비 앞,서구 도마2동 190-31 띠울석갈비 앞,127.371726477,36.3094608176,2015-05-19 11:36:37
30200BITBIT000000330,판암주공5단지,"새마을금고앞 / 판암주공4,5단지 입구","새마을금고앞 / 판암주공4,5단지 입구",127.459779888,36.3222488584,2015-05-19 11:36:37
30200BITBIT000000331,삼정동,0,0,127.472605827,36.3247282112,2015-05-19 11:36:37
30200BITBIT000000334,산내주공아파트,0,0,127.466009502,36.2846307233,2015-05-19 11:36:37
30200BITBIT000000335,가장네거리,화장품랜드앞 / 국동갈비건너,화장품랜드앞 / 국동갈비건너,127.385060918,36.3305790113,2015-05-19 11:36:37
30200BITBIT000000336,판암지구대,판암파출소건너/용운동길옆,판암파출소건너/용운동길옆,127.461728051,36.3183162379,2015-05-19 11:36:37
30200BITBIT000000338,금성백조아파트,비례부동산앞 / 금성백조아파트102동건너,비례부동산앞 / 금성백조아파트102동건너,127.450927513,36.3582838164,2015-05-19 11:36:37
30200BITBIT000000339,봉우중학교,구봉마을8단지814동앞 / 신선마을아파트208동건너,구봉마을8단지814동앞 / 신선마을아파트208동건너,127.331596026,36.2987532561,2015-05-19 11:36:37
30200BITBIT000000341,시영아파트,,,0,0,2015-05-19 11:36:37
30200BITBIT000000342,청란여자고등학교,,,127.430949892,36.3133698636,2015-05-19 11:36:37
30200BITBIT000000343,회덕동주민센터,회덕동사무소,회덕동사무소,127.421123465,36.3765039738,2015-05-19 11:36:37
30200BITBIT000000344,세종아파트,,,127.403777263,36.3995367554,2015-05-19 11:36:37
30200BITBIT000000345,누리아파트후문,누리아파트115동앞 / 무지개아파트102동건너,누리아파트115동앞 / 무지개아파트102동건너,127.374101344,36.3591864991,2015-05-19 11:36:37
30200BITBIT000000346,센트럴파크아파트,충청남도교육청A,충청남도교육청A,127.408696757,36.3155719488,2015-05-19 11:36:37
30200BITBIT000000349,대주파크빌,대주파크빌아파트공사장앞,대주파크빌아파트공사장앞,127.447987738,36.3426459703,2015-05-19 11:36:37
30200BITBIT000000350,성룡초등학교,성룡초등학교앞 / 백합아파트입구 건너,성룡초등학교앞 / 백합아파트입구 건너,127.374104238,36.3613523231,2015-05-19 11:36:37
30200BITBIT000000352,대전보건대학,연세의원앞 / 일공공일안경건너,연세의원앞 / 일공공일안경건너,127.451210922,36.3483109078,2015-05-19 11:36:38
30200BITBIT000000355,보문산,보문기름집앞 / 매일목욕탕건너,보문기름집앞 / 매일목욕탕건너,127.425666368,36.3182234009,2015-05-19 11:36:38
30200BITBIT000000356,성남네거리,,,127.435586433,36.3417039975,2015-05-19 11:36:38
30200BITBIT000000357,고산사입구,왕솥뚜껑앞 / 명동칼국수건너,왕솥뚜껑앞 / 명동칼국수건너,127.460096467,36.2969040229,2015-05-19 11:36:38
30200BITBIT000000358,대성여자고등학교,조광페인트앞 / 정희피아노건너,조광페인트앞 / 정희피아노건너,127.438107524,36.3382233033,2015-05-19 11:36:38
30200BITBIT000000359,대성여자고등학교,0,0,127.437848573,36.3374271766,2015-05-19 11:36:38
30200BITBIT000000953,유천2동주민센터,유천동 215,유천동 215,127.397904886,36.3165660007,2015-05-19 11:36:38
30200BITBIT000000954,유천2동주민센터,유천2동 214,유천2동 214,127.398337929,36.3163556047,2015-05-19 11:36:38
30200BITBIT000000955,삼부아파트,태평동 386,태평동 386,127.393833015,36.3228259697,2015-05-19 11:36:38
30200BITBIT000000956,오룡역4번출구,오류동 188,오류동 188,127.403027176,36.3299946734,2015-05-19 11:36:38
30200BITBIT000000957,선화동천주교회,선화동 499,선화동 499,127.417130821,36.3354827452,2015-05-19 11:36:38
30200BITBIT000000958,은혜아파트,옥게동 13-11,옥게동 13-11,127.452991958,36.3009988869,2015-05-19 11:36:38
30200BITBIT000000971,은어송초등학교,대성동 162,대성동 162,127.457265978,36.3011921935,2015-05-19 11:36:38
30500POCCTV38834592,151.둔원초#1,,,0,0,2015-07-09 12:38:53
30500POCCTV38834623,152.둔원초#2,,,0,0,2015-07-09 12:38:53
30500POCCTV38834670,153.백운초#1,,,0,0,2015-07-09 12:38:53
30500POCCTV38834701,154.백운초#2,,,0,0,2015-07-09 12:38:53
30500POCCTV38834732,155.버드내초#1,,,0,0,2015-07-09 12:38:54
30500POCCTV38834795,156.버드내초#2,,,0,0,2015-07-09 12:38:54
30500POCCTV38834842,157.변동초#1,,,0,0,2015-07-09 12:38:54
30500POCCTV38834888,158.변동초#2,,,0,0,2015-07-09 12:38:54
30500POCCTV38955664,159.봉산초#1,,,0,0,2015-07-09 12:38:54
30500POCCTV38955711,160.봉산초#2,,,0,0,2015-07-09 12:38:54
30500POCCTV38955774,161.삼육초#1,,,0,0,2015-07-09 12:38:54
30500POCCTV38955805,162.삼육초#2,,,0,0,2015-07-09 12:38:54
30500POCCTV38955852,163.서부초#1,,,0,0,2015-07-09 12:38:54
30500POCCTV38955883,164.서부초#2,,,0,0,2015-07-09 12:38:54
30500POCCTV38955914,165.신평초#1,,,0,0,2015-07-09 12:38:54
30500POCCTV38955945,166.신평초#2,,,0,0,2015-07-09 12:38:54
30200BITBIT000000972,가오동,가오동403,가오동403,127.450237907,36.3088381976,2015-05-19 11:36:38
30200BITBIT000000973,가오동,가오동 393,가오동 393,127.450611755,36.3080457324,2015-05-19 11:36:38
30200BITBIT000000974,현암교,삼성2동 330-1,삼성2동 330-1,127.420131963,36.3395362628,2015-05-19 11:36:38
30200BITBIT000000975,은어송마을6단지,은어송 601동 건너,은어송 601동 건너,127.457246,36.3106959989,2015-05-19 11:36:38
30200BITBIT000000981,읍내동현대아파트,읍내동 74-4,읍내동 74-4,127.427283859,36.377916152,2015-05-19 11:36:38
30200BITBIT000000982,한신휴플러스,송촌동 292,송촌동 292,127.4438915,36.3550386112,2015-05-19 11:36:38
30200BITBIT000000983,중리네거리,중리동 191,중리동 191,127.430344093,36.3593133417,2015-05-19 11:36:38
30200BITBIT000000984,대전신학대학교,오정동 175,오정동 175,127.424257133,36.3511955282,2015-05-19 11:36:38
30200BITBIT000000985,대전신학대학교,오정동 223,오정동 223,127.425007808,36.3510199588,2015-05-19 11:36:38
30200BITBIT000001001,이고장비TEST,,,0,0,2015-05-19 11:36:38
30200BITBIT000001002,금성백조아파트,대덕구빌래동 130-7,대덕구빌래동 130-7,127.450077421,36.3583028326,2015-05-19 11:36:38
30200BITBIT000001003,비래검문소,대덕구 송촌동 559-7,대덕구 송촌동 559-7,127.445077261,36.3570854939,2015-05-19 11:36:38
30200BITBIT000001004,한신휴플러스,대덕구 비래동 103-7,대덕구 비래동 103-7,127.444647151,36.3551278997,2015-05-19 11:36:38
30200BITBIT000001005,효동현대아파트,동구 효동 147-6,동구 효동 147-6,127.442682545,36.318469151,2015-05-19 11:36:38
30200BITBIT000001006,신흥역,동구 신흥동 214,동구 신흥동 214,127.449323439,36.3192617068,2015-05-19 11:36:38
30200BITBIT000001007,대전역/하나은행,동구 정동 2-4,동구 정동 2-4,127.431739435,36.333756001,2015-05-19 11:36:38
30200BITBIT000001008,펜타뷰아파트,동구 대동 148-75,동구 대동 148-75,127.444228091,36.3288266181,2015-05-19 11:36:38
30200BITBIT000001009,e편한세상아파트,동구 낭월동 62-6,동구 낭월동 62-6,127.468018886,36.2807585459,2015-05-19 11:36:38
30200BITBIT000001010,가오동네거리,동구 가오동 618,동구 가오동 618,127.454616097,36.3056137904,2015-05-19 11:36:38
30200BITBIT000001011,은어송마을5단지,동구 가오동 556,동구 가오동 556,127.459863527,36.3088957401,2015-05-19 11:36:38
30200BITBIT000001012,은어송마을4단지,동구 가오동 555,동구 가오동 555,127.461702918,36.3101922751,2015-05-19 11:36:38
30200BITBIT000001013,은어송마을2단지,동구 대성동 130,동구 대성동 130,127.457472515,36.3034722194,2015-05-19 11:36:38
30200BITBIT000001014,가양초등학교,동구 가양동 438-15,동구 가양동 438-15,127.441428618,36.3436448474,2015-05-19 11:36:38
30200BITBIT000001015,대주파크빌,동구 가양동 652-1,동구 가양동 652-1,127.449239828,36.3429988188,2015-05-19 11:36:38
30200BITBIT000001016,가양초등학교,동구 가양동 288-3,동구 가양동 288-3,127.443124682,36.3440336964,2015-05-19 11:36:38
30200BITBIT000001017,판암1동주민센터,동구 판암동 486-2,동구 판암동 486-2,127.455821098,36.317147598,2015-05-19 11:36:38
30200BITBIT000001018,탄방역.대전고용센터,서구 탄방동 659,서구 탄방동 659,127.385786978,36.3465607874,2015-05-19 11:36:38
30200BITBIT000001019,한가람아파트,서구 탄방동 835,서구 탄방동 835,127.393017251,36.3469217234,2015-05-19 11:36:38
30200BITBIT000001020,남선공원네거리,서구 탄방동 1460-1,서구 탄방동 1460-1,127.401549582,36.3473558773,2015-05-19 11:36:38
30200BITBIT000001021,탄방주공아파트,서구 용문동 228-1,서구 용문동 228-1,127.397308272,36.3411671405,2015-05-19 11:36:38
30200BITBIT000001022,탄방주공아파트,서구 탄방동 70-4,서구 탄방동 70-4,127.396812894,36.3412617139,2015-05-19 11:36:38
30200BITBIT000001023,무지개아파트,서구 월평동 300,서구 월평동 300,127.374486299,36.3591256508,2015-05-19 11:36:38
30200BITBIT000001024,서부농협.카톨릭병원,서구 용문동 276-6,서구 용문동 276-6,127.39049268,36.3364535886,2015-05-19 11:36:38
30200BITBIT000001025,초록마을5단지,서구 복수동 746,서구 복수동 746,127.375999553,36.2980543975,2015-05-19 11:36:38
30200BITBIT000001026,목운주택입구,서구 도마동 산 6-7,서구 도마동 산 6-7,127.370397602,36.3286956959,2015-05-19 11:36:38
30200BITBIT000001027,문화예술의전당,서구 만년동 396,서구 만년동 396,127.384557026,36.3651665278,2015-05-19 11:36:38
30200BITBIT000001028,둔산경찰서,서구 둔산동 950,서구 둔산동 950,127.379772221,36.3585069415,2015-05-19 11:36:38
30200BITBIT000001029,정부청사역,서구 둔산동 1377,서구 둔산동 1377,127.380653552,36.3575255371,2015-05-19 11:36:38
30200BITBIT000001030,둔산여자고등학교,서구 둔산동 970,서구 둔산동 970,127.374472397,36.3531467266,2015-05-19 11:36:38
30200BITBIT000001031,향촌아파트,서구 둔산동 970,서구 둔산동 970,127.374485874,36.355096025,2015-05-19 11:36:38
30200BITBIT000001032,도마시장,서구 도마동 139-1,서구 도마동 139-1,127.383963514,36.3146172892,2015-05-19 11:36:38
30200BITBIT000001033,도마네거리,서구 도마동 174-1,서구 도마동 174-1,127.380818742,36.3126160003,2015-05-19 11:36:38
30200BITBIT000001034,경남아파트,서구 도마동 210,서구 도마동 210,127.37066977,36.3205800765,2015-05-19 11:36:38
30200BITBIT000001035,공굴안,서구 도마동 317-129,서구 도마동 317-129,127.369165024,36.3133575786,2015-05-19 11:36:38
30200BITBIT000001036,조달청입구,서구 도마동 214,서구 도마동 214,127.370479751,36.320097972,2015-05-19 11:36:38
30200BITBIT000001037,서중학교입구,서구 내동 25-47,서구 내동 25-47,127.373750306,36.333171448,2015-05-19 11:36:38
30200BITBIT000001038,갈마1동주민센터,서구 갈마동 293-1,서구 갈마동 293-1,127.368370994,36.3530794411,2015-05-19 11:36:38
30200BITBIT000001039,건양대병원네거리,서구 관저동 1002,서구 관저동 1002,127.339752699,36.3024709083,2015-05-19 11:36:38
30200BITBIT000001040,갈마2동주민센터,서구 갈마2동 1071,서구 갈마2동 1071,127.37461317,36.34573023,2015-05-19 11:36:38
30200BITBIT000001041,큰마을아파트,서구 갈마2동 1215,서구 갈마2동 1215,127.376015294,36.3473138729,2015-05-19 11:36:38
30200BITBIT000001042,갈마도서관,서구 갈마동 477-21,서구 갈마동 477-21,127.366411193,36.3414589454,2015-05-19 11:36:38
30200BITBIT000001043,송림마을5.6단지,유성구 하기동 산27-6,유성구 하기동 산27-6,127.332519939,36.3909249978,2015-05-19 11:36:38
30200BITBIT000001044,노은역,유성구 지족동 905-1,유성구 지족동 905-1,127.318095428,36.3741908757,2015-05-19 11:36:38
30200BITBIT000001045,진잠중학교,유성구 원내동 35-4,유성구 원내동 35-4,127.317014631,36.2966340206,2015-05-19 11:36:38
30200BITBIT000001046,제이파크아파트,유성구 원내동 80-3,유성구 원내동 80-3,127.319504335,36.3038737406,2015-05-19 11:36:38
30200BITBIT000001047,테크노밸리11.12단지,유성구 용산동 668,유성구 용산동 668,127.394937335,36.4176930718,2015-05-19 11:36:38
30200BITBIT000001048,농업기술센터,유성구 송강동 200-2,유성구 송강동 200-2,127.387154072,36.4315489728,2015-05-19 11:36:38
30200BITBIT000001049,무역전시관,유성구 도룡동 3-1,유성구 도룡동 3-1,127.387228927,36.3744058621,2015-05-19 11:36:38
30200BITBIT000001050,대전컨벤션센터,유성구 도룡동 8-61,유성구 도룡동 8-61,127.391655615,36.3745858007,2015-05-19 11:36:38
30200BITBIT000001051,테크노밸리6.10단지,유성구 관평동 672,유성구 관평동 672,127.391451293,36.420244365,2015-05-19 11:36:38
30200BITBIT000000418,오룡역7번출구,알파문구앞 / 대한종합상사건너,알파문구앞 / 대한종합상사건너,127.40705045,36.3289510028,2015-05-19 11:36:41
30200BITBIT000000421,대전여상,대박물산앞 / 사랑하나병원건너,대박물산앞 / 사랑하나병원건너,127.421120905,36.3322429179,2015-05-19 11:36:41
30200BITBIT000000422,변동오거리,연합진료의원앞 / 한국타이어동남대리점건너,연합진료의원앞 / 한국타이어동남대리점건너,127.380849861,36.3283774188,2015-05-19 11:36:41
30200BITBIT000000423,문화초등학교,0,0,127.398934303,36.3128863873,2015-05-19 11:36:41
30200BITBIT000000424,한마음아파트,대전 대덕구 법2동 188 한마음아파트 상가 앞,대전 대덕구 법2동 188 한마음아파트 상가 앞,127.431213355,36.3707639856,2015-05-19 11:36:41
30200BITBIT000000425,갈마삼거리,골프연습장앞 / 백년예식장건너,골프연습장앞 / 백년예식장건너,127.369176,36.3512319991,2015-05-19 11:36:41
30200BITBIT000000426,대전중학교,대흥동 330-23 귀뚜라미보일러앞,대흥동 330-23 귀뚜라미보일러앞,127.424676965,36.3200456833,2015-05-19 11:36:41
30200BITBIT000000427,송촌고등학교,A+독서실건물앞 / 송촌동천주교건너,A+독서실건물앞 / 송촌동천주교건너,127.444736239,36.3623010512,2015-05-19 11:36:41
30200BITBIT000000429,용운도서관,동구 용운동 385-7 용운제일장로교회 앞,동구 용운동 385-7 용운제일장로교회 앞,127.462332536,36.3246164683,2015-05-19 11:36:41
30200BITBIT000000430,목상동주민센터,동원상록수아파트 101동앞 / 한국타이어 대전공장,동원상록수아파트 101동앞 / 한국타이어 대전공장,127.411958857,36.4488224567,2015-05-19 11:36:41
30200BITBIT000000432,부사네거리,맛있는나라앞 / 디지털LG건너,맛있는나라앞 / 디지털LG건너,127.435694842,36.3132168754,2015-05-19 11:36:41
30200BITBIT000000433,신선암,상가내김밥나라앞 / 신선마을아파트214동건너,상가내김밥나라앞 / 신선마을아파트214동건너,127.335241187,36.2996199395,2015-05-19 11:36:41
30200BITBIT000000435,남대전등기소,대구농수산물앞 / 남대전등기소건너,대구농수산물앞 / 남대전등기소건너,127.439105437,36.3112511672,2015-05-19 11:36:41
30200BITBIT000000436,래미안아파트2단지,삼성철물건재앞 / 나르매아파트건너,삼성철물건재앞 / 나르매아파트건너,127.387349214,36.3334702367,2015-05-19 11:36:41
30200BITBIT000000437,장대네거리,,,127.336002122,36.3614173016,2015-05-19 11:36:41
30200BITBIT000000438,문성초등학교입구,벧엘축산물백화점앞 / 제비표페인트건너,벧엘축산물백화점앞 / 제비표페인트건너,127.391088005,36.3108253836,2015-05-19 11:36:41
30200BITBIT000000440,장대중학교,장대중학교공사장앞 / 장대초등학교건너,장대중학교공사장앞 / 장대초등학교건너,127.338612251,36.360983281,2015-05-19 11:36:41
30200BITBIT000000442,둥지네거리,청사오피스텔앞 / 청사맞은편,청사오피스텔앞 / 청사맞은편,127.38950901,36.359463343,2015-05-19 11:36:41
30200BITBIT000000443,원동네거리,,,127.433506141,36.3262979193,2015-05-19 11:36:41
30200BITBIT000000445,금강엑슬루타워,0,0,127.420245792,36.4489766729,2015-05-19 11:36:41
30200BITBIT000000449,한국화장품,한성잉꼬아파트앞 / 쌍용주유소건너,한성잉꼬아파트앞 / 쌍용주유소건너,127.443448965,36.348557471,2015-05-19 11:36:41
30200BITBIT000000450,가양네거리,황제관앞 / 승우카서비스건너,황제관앞 / 승우카서비스건너,127.447423369,36.3460040712,2015-05-19 11:36:41
30200BITBIT000000451,만년교,유성4가에서 만년교방면,유성4가에서 만년교방면,127.34533569,36.3522754989,2015-05-19 11:36:41
30200BITBIT000000452,내동초등학교,경희태권도앞 / 내동초등학교건너,경희태권도앞 / 내동초등학교건너,127.378790337,36.32982932,2015-05-19 11:36:41
30200BITBIT000000454,보람아파트,,,127.430346849,36.3667442244,2015-05-19 11:36:41
30200BITBIT000000456,둔산여자고등학교,둔산여고앞 / 향촌아파트건너,둔산여고앞 / 향촌아파트건너,127.373960545,36.3538416438,2015-05-19 11:36:41
30200BITBIT000000457,제2삼성교,,,0,0,2015-05-19 11:36:41
30200BITBIT000000458,변동네거리,,,127.379905785,36.3263515516,2015-05-19 11:36:41
30200BITBIT000000460,중촌네거리,,,127.415266192,36.3358611981,2015-05-19 11:36:41
30200BITBIT000000461,KT인재개발원,포촌치킨앞 / 한밭추어탕건너,포촌치킨앞 / 한밭추어탕건너,127.374945034,36.3389681895,2015-05-19 11:36:41
30200BITBIT000000462,청솔아파트,,,127.398306358,36.3513685005,2015-05-19 11:36:41
30200BITBIT000000464,대고오거리,대전전화국앞 / 세진미용실건너,대전전화국앞 / 세진미용실건너,127.422564852,36.3233871733,2015-05-19 11:36:41
30200BITBIT000000466,KT인재개발원,0,0,127.376318393,36.3386929043,2015-05-19 11:36:41
30200BITBIT000000467,오룡역6번출구,대한종합상사앞 / 알파문구건너,대한종합상사앞 / 알파문구건너,127.406865496,36.3293824079,2015-05-19 11:36:41
30200BITBIT000000472,대전충남병무청,[환승]무궁화백화점건너,[환승]무궁화백화점건너,127.415385754,36.32267725,2015-05-19 11:36:41
30200BITBIT000000473,문화육교,세영석유앞 / 유신가스상사건너,세영석유앞 / 유신가스상사건너,127.400202623,36.3128072293,2015-05-19 11:36:41
30200BITBIT000000474,솔랑마을아파트,대동방수자재종합백화점앞 / 동원솔랑마을아파트건너,대동방수자재종합백화점앞 / 동원솔랑마을아파트건너,127.421911301,36.3434025566,2015-05-19 11:36:41
30200BITBIT000000475,솔랑마을아파트,삼우자동차기계앞/(주)충남전기앞,삼우자동차기계앞/(주)충남전기앞,127.422211367,36.343603369,2015-05-19 11:36:41
30200BITBIT000000480,국민연금대전지사,둔산서울학원앞 / 태원(중화요리)건너,둔산서울학원앞 / 태원(중화요리)건너,127.38194645,36.3455731572,2015-05-19 11:36:41
30200BITBIT000000481,남경마을,0,0,127.429225386,36.4444156447,2015-05-19 11:36:41
30200BITBIT000000482,온천교,시티빌스카이 분양사무실 앞 / 청양골건너,시티빌스카이 분양사무실 앞 / 청양골건너,127.342587773,36.3579133361,2015-05-19 11:36:41
30200BITBIT000000483,성남네거리,,,127.436176408,36.3401409798,2015-05-19 11:36:41
30200BITBIT000000485,대아아파트,대아아파트앞 / 삼성애니카건너,대아아파트앞 / 삼성애니카건너,127.370218734,36.325878484,2015-05-19 11:36:41
30200BITBIT000000486,가수원육교.가수원시장,,,127.3508402,36.304694751,2015-05-19 11:36:41
30200BITBIT000000487,오정네거리,노루페인트앞,노루페인트앞,127.415367028,36.3573951368,2015-05-19 11:36:41
30200BITBIT000000488,느리울12단지,,,127.340861017,36.2981878251,2015-05-19 11:36:41
30200BITBIT000000489,청솔아파트,파리파게뜨/ 국화한신아파604동건너,파리파게뜨/ 국화한신아파604동건너,127.397229119,36.351075317,2015-05-19 11:36:41
30200BITBIT000000490,안산도서관,안산도서관앞 / 대전중앙병원 건너,안산도서관앞 / 대전중앙병원 건너,127.427417107,36.3688425234,2015-05-19 11:36:41
30200BITBIT000000864,덕암우체국,덕암우체국 앞,덕암우체국 앞,127.421798893,36.434626602,2015-05-19 11:36:41
30200BITBIT000000865,덕암우체국,덕암우체국건너 덕일철강,덕암우체국건너 덕일철강,127.421927351,36.4341561683,2015-05-19 11:36:41
30200BITBIT000000901,관평중학교,관평동 1281,관평동 1281,127.388333129,36.4241227259,2015-05-19 11:36:41
30200BITBIT000000902,동화중학교앞,관평동 1281,관평동 1281,127.38877642,36.4238864248,2015-05-19 11:36:41
30200BITBIT000000903,천동,천동 75-4,천동 75-4,127.4450677,36.3119935721,2015-05-19 11:36:41
30200BITBIT000000905,지족역,지족동836,지족동836,127.319605891,36.3848307601,2015-05-19 11:36:41
30200BITBIT000000906,지족동,지족동 132,지족동 132,127.323097,36.3800219986,2015-05-19 11:36:41
30200BITBIT000000907,유성여고입구,지족동881,지족동881,127.324133704,36.3768799102,2015-05-19 11:36:41
30200BITBIT000000908,노은농수산시장,유성구,유성구,127.317593362,36.3649180643,2015-05-19 11:36:41
30200BITBIT000000910,드리움아파트,유성구,유성구,127.319704181,36.313112524,2015-05-19 11:36:41
30200BITBIT000000911,한승미메이드아파트,유성구,유성구,127.31945574,36.3063445038,2015-05-19 11:36:41
30200BITBIT000000912,제이파크아파트,유성구,유성구,127.319741565,36.3042023214,2015-05-19 11:36:41
30200BITBIT000000913,테크노밸리2단지,관평동 대우 213동 앞,관평동 대우 213동 앞,127.382567755,36.4190105782,2015-05-19 11:36:41
30200BITBIT000000931,대자연마을,관저동 대자연아파트 105동,관저동 대자연아파트 105동,127.337287875,36.3068589845,2015-05-19 11:36:41
30200BITBIT000000932,도마교,도마동 179-26,도마동 179-26,127.383926739,36.3117187243,2015-05-19 11:36:41
30200BITBIT000000933,도산서원,탄방동 1483-11,탄방동 1483-11,127.399624305,36.3434579928,2015-05-19 11:36:41
30200BITBIT000000934,도산서원,용문동 212-12,용문동 212-12,127.39959056,36.3429833016,2015-05-19 11:36:41
30200BITBIT000000935,보라삼거리,삼천동 1349,삼천동 1349,127.401422127,36.3509209877,2015-05-19 11:36:41
30200BITBIT000000936,정부청사역,둔산동 949,둔산동 949,127.382228265,36.3579818147,2015-05-19 11:36:41
30200BITBIT000000937,한아름아파트,월평2동 222,월평2동 222,127.376056587,36.3624015512,2015-05-19 11:36:41
30200BITBIT000000950,중앙로역4번출구,[환승]중앙로역4,[환승]중앙로역4,127.425056556,36.3281351664,2015-05-19 11:36:41
30200BITBIT000000951,산성동주민센터,산성동 97-8,산성동 97-8,127.386368171,36.3061171281,2015-05-19 11:36:41
30200BITBIT000000952,산성동주민센터,산성동 284-9,산성동 284-9,127.386813561,36.3058405536,2015-05-19 11:36:41
30200BITBIT000000492,대전보호관찰소,중구 선화동 282-7 세종신경전신과 앞,중구 선화동 282-7 세종신경전신과 앞,127.420421095,36.3285560887,2015-05-19 11:36:41
30200BITBIT000000493,시영아파트,행복한꽃집앞 / 대한아파트건너,행복한꽃집앞 / 대한아파트건너,127.419352171,36.3457052715,2015-05-19 11:36:41
30200BITBIT000000494,대전보호관찰소,중구 선화동 348-5 충남지방경찰청 앞,중구 선화동 348-5 충남지방경찰청 앞,127.420832828,36.3287873552,2015-05-19 11:36:41
30200BITBIT000000495,한밭중네거리,제삼기획앞 / 중앙도매문구상사건너,제삼기획앞 / 중앙도매문구상사건너,127.426750695,36.3371140057,2015-05-19 11:36:41
30200BITBIT000000496,대전세무서,보문감리교회앞 / 영화신용협동조합건너,보문감리교회앞 / 영화신용협동조합건너,127.419227042,36.3306357164,2015-05-19 11:36:42
30200BITBIT000000497,대전세무서,0,0,127.419700388,36.3308157279,2015-05-19 11:36:42
30200BITBIT000000499,구봉마을8단지,구봉마을8단지803동앞 / 구봉마을7단지703동건너,구봉마을8단지803동앞 / 구봉마을7단지703동건너,127.329889243,36.2981063014,2015-05-19 11:36:42
30200BITBIT000000500,열매마을5.6단지,,,127.319606276,36.3760435913,2015-05-19 11:36:42
30200BITBIT000000501,한남대학교,오정동 445-9번지 한남대육교아래길 건너,오정동 445-9번지 한남대육교아래길 건너,127.419030676,36.3511857425,2015-05-19 11:36:42
30200BITBIT000000502,한남대학교,오정동 445-9번지 한남대육교아래길,오정동 445-9번지 한남대육교아래길,127.419413125,36.3508639281,2015-05-19 11:36:42
30200BITBIT000000504,구봉마을9단지,구봉마을9단지904동앞 / 8단지 810동건너,구봉마을9단지904동앞 / 8단지 810동건너,127.33165023,36.2961115307,2015-05-19 11:36:42
30200BITBIT000000505,교도소입구,0,0,127.3181992,36.3098130877,2015-05-19 11:36:42
